9.998536109924316406e-02,8.804312043377252849e+03,4.745222158012865293e+03,2.022719955444335938e+01
2.681856155395507812e-01,7.662722743064418864e+03,4.784163744142061660e+03,1.598321289062500000e+03
3.003370761871337891e-01,7.450986782822329587e+03,4.852751715452840472e+03,3.307388427734375000e+03
2.014462947845458984e-01,8.494824578822594049e+03,4.752711224627844786e+03,1.211780639648437955e+03
1.847167015075683594e-01,8.272598717242410203e+03,4.790801185088932471e+03,5.453063354492187500e+02
2.497055530548095703e-01,8.706980176900420702e+03,4.752313590928877602e+03,7.674470825195312500e+02
2.678287029266357422e-01,8.609269570843429392e+03,4.787335991366706367e+03,7.968893432617187500e+02
4.345152378082275391e-01,7.260387748724894664e+03,4.720255073260863355e+03,8.573530883789062500e+02
2.844431400299072266e-01,8.422117788833040322e+03,4.621601965711421144e+03,1.956004150390625000e+03
2.338278293609619141e-01,7.623424864794450514e+03,4.801325251076488712e+03,2.612365722656250000e+02
2.195584774017333984e-01,7.014641610745943581e+03,4.803806668312905458e+03,2.155166015625000000e+03
2.518334388732910156e-01,7.421363662246728381e+03,4.764188290469292951e+03,3.371127197265625000e+03
2.079699039459228516e-01,7.385392183841097903e+03,4.839125125368820591e+03,1.426171264648437955e+03
5.680263042449951172e-01,8.061791283001210104e+03,4.782748747417069353e+03,8.904129638671875000e+02
2.342004776000976562e-01,8.536872113697407258e+03,4.782231357636496796e+03,6.994336547851562500e+02
3.538513183593750000e-01,8.911497971213639175e+03,4.809665979347397297e+03,1.472124511718750000e+03
2.601583003997802734e-01,8.451820743722604675e+03,4.767578414547828288e+03,8.692043304443359375e+01
2.671241760253906250e-01,8.892736686978669240e+03,4.831259029309467223e+03,1.899234130859375000e+03
1.846508979797363281e-01,7.944534766833064168e+03,4.800126276399556446e+03,2.637590820312500000e+03
1.171581745147705078e-01,8.673738388875613964e+03,4.756277807642478365e+03,1.645257873535155966e+02
2.179689407348632812e-01,7.348296724320875001e+03,4.782585706608526380e+03,2.902043762207031250e+02
2.850558757781982422e-01,7.924277717742360437e+03,4.728723925052960112e+03,4.684235000610352273e+01
5.007610321044921875e-01,8.724283358860689987e+03,4.805178151174646700e+03,1.231850219726562045e+03
1.682181358337402344e-01,8.548982852416464084e+03,4.821929515919376172e+03,1.609871704101562045e+03
1.775724887847900391e-01,8.790077101656121158e+03,4.795999852499386179e+03,5.048559875488281250e+02
1.999638080596923828e-01,8.168252819133930643e+03,4.800962225184252929e+03,8.735858764648437500e+02
2.521378993988037109e-01,8.030044793787454182e+03,4.850634257983994758e+03,1.546169189453125000e+03
1.849002838134765625e-01,8.260564604883145876e+03,4.846406238185698385e+03,2.841330718994140980e+01
1.668529510498046875e-01,7.950562028512568759e+03,4.816600635558876093e+03,3.314025878906250000e+02
2.342755794525146484e-01,8.202027807026011942e+03,4.829961148050470001e+03,1.421417602539062045e+03
1.339519023895263672e-01,8.527836979208481353e+03,4.596198107086431264e+03,9.672270965576171875e+01
2.342090606689453125e-01,8.125622138325791639e+03,4.803799814765676274e+03,1.013010803222656023e+03
